,ic
2022-12-06,0.2539205172635684
2022-12-07,0.2568691311647239
2022-12-08,0.11209290682484777
2022-12-09,0.48933654005400407
2022-12-12,0.35331028936968756
2022-12-13,0.36286082861861124
2022-12-14,0.2669330073319569
2022-12-15,0.6424866214459173
2022-12-16,0.5592306273078624
2022-12-19,0.47734784149552034
2022-12-20,0.6081359318022967
2022-12-21,0.3617573255750083
2022-12-22,0.3421432145472549
2022-12-23,0.3341716327355869
2022-12-27,0.09977699393291223
2022-12-28,-0.18518958331705235
2022-12-29,0.041145274725573666
2022-12-30,-0.2660295596150107
2023-01-03,-0.29178213615440696
2023-01-04,0.18090081521732632
2023-01-05,-0.039011697782704496
2023-01-06,-0.1798120426876469
2023-01-09,-0.21897052684486418
2023-01-10,-0.2983619710194225
2023-01-11,-0.426229128615274
2023-01-12,-0.237428719929256
2023-01-13,-0.430632215406363
2023-01-17,-0.5339901345350675
2023-01-18,-0.019144105320679804
2023-01-19,0.058987635414456285
2023-01-20,-0.009472045571019994
2023-01-23,-0.12627976355619136
2023-01-24,-0.06519063519309509
2023-01-25,-0.27008897017248307
2023-01-26,-0.3750778783157853
2023-01-27,-0.5176725373158543
2023-01-30,-0.5182121738060615
2023-01-31,-0.4496020978107878
2023-02-01,-0.3466629927953016
2023-02-02,0.24666835326684775
2023-02-03,-0.2640548909089582
2023-02-06,-0.13743284875899614
2023-02-07,-0.07549539279451745
2023-02-08,0.17540670449895146
2023-02-09,0.20038321518844915
2023-02-10,-0.07455947921909505
2023-02-13,-0.1829481946977456
2023-02-14,-0.13668715447270835
2023-02-15,-0.3860902326581359
2023-02-16,-0.7767514208613672
2023-02-17,-0.7925071227607756
2023-02-21,-0.7622384472646053
2023-02-22,-0.7410182133149934
2023-02-23,-0.6852387848350872
2023-02-24,-0.5777120099350631
2023-02-27,-0.5961998208495546
2023-02-28,-0.7903603144545575
2023-03-01,-0.7588083323206332
2023-03-02,-0.7472970003777647
2023-03-03,-0.4542796906025043
2023-03-06,-0.15145919442177697
2023-03-07,-0.034389244359864735
2023-03-08,-0.28779375856205325
2023-03-09,0.06494340308472714
2023-03-10,0.08853702388280538
2023-03-13,0.08803608402157571
2023-03-14,0.1907230802731339
2023-03-15,0.444481135389721
2023-03-16,0.5579983280304548
2023-03-17,0.34180539382936115
2023-03-20,0.15546645994873415
2023-03-21,-0.38625636050581064
2023-03-22,0.15834040699864635
2023-03-23,-0.07457974327969397
2023-03-24,0.06490059189804691
2023-03-27,0.07033842724072648
2023-03-28,0.18509895966904694
2023-03-29,-0.08323612556900285
2023-03-30,-0.1646334467842024
2023-03-31,-0.24588241289578575
2023-04-03,-0.1394897942689972
2023-04-04,-0.3006572741418275
2023-04-05,0.3500365518264953
2023-04-06,0.27179762838686394
2023-04-10,0.08483787017405386
2023-04-11,-0.1581495246229993
2023-04-12,0.3591351851093265
2023-04-13,0.3702101784105858
2023-04-14,0.34291681789638895
2023-04-17,0.39361633252616623
2023-04-18,0.08000480414632256
2023-04-19,0.11466724651427766
2023-04-20,0.09153430920444043
2023-04-21,0.024876294538652068
2023-04-24,0.20087510628998695
2023-04-25,0.4217642456320093
2023-04-26,0.3701502468714118
2023-04-27,0.22917156801726052
2023-04-28,0.01911627160867116
2023-05-01,0.18559315554883513
2023-05-02,-0.0408929373010547
2023-05-03,0.06326242330705167
2023-05-04,-0.02616960953264591
2023-05-05,-0.07899835578044631
2023-05-08,-0.0571014178710664
2023-05-09,-0.17659496304245664
2023-05-10,-0.06321616447886813
2023-05-11,-0.4062736299044407
2023-05-12,-0.24101909100238442
2023-05-15,-0.48767124743575063
2023-05-16,-0.17049612465251524
2023-05-17,-0.41716292550784384
2023-05-18,-0.19947627590602582
2023-05-19,-0.07575518919825235
2023-05-22,-0.0808860977171808
2023-05-23,-0.3075315543227667
2023-05-24,-0.48579047959339
2023-05-25,-0.31411179964292835
2023-05-26,-0.14958010481623826
2023-05-30,-0.09854957035279534
2023-05-31,-0.3776981658588211
2023-06-01,-0.398414239977378
2023-06-02,-0.34878347832417644
2023-06-05,-0.5488708958641041
2023-06-06,-0.7409410068932867
2023-06-07,-0.4729567491077732
2023-06-08,-0.1440561956202342
2023-06-09,-0.058711023913661564
2023-06-12,-0.13484572884117352
2023-06-13,-0.023858712756044495
2023-06-14,0.02707055728495497
2023-06-15,-0.19580235360596226
2023-06-16,-0.3354843530844878
2023-06-20,-0.36552725805824166
2023-06-21,-0.3193354875549456
2023-06-22,0.2775825412362747
2023-06-23,0.04783949689314478
2023-06-26,-0.24331235594793232
2023-06-27,0.1098328868122101
2023-06-28,-0.06933275430612691
2023-06-29,0.15648890627881507
2023-06-30,0.4781631088530967
2023-07-03,0.16772230918550785
2023-07-05,0.02935601564905374
2023-07-06,0.141144204247365
2023-07-07,0.42240672062053836
2023-07-10,0.45778280102335206
2023-07-11,0.4286555243428328
2023-07-12,0.3398901613910954
2023-07-13,0.2575131260322441
2023-07-14,0.14871544443259924
2023-07-17,0.05596535696861796
2023-07-18,-0.004455733998994432
2023-07-19,-0.13761488303699576
2023-07-20,0.15235533495569917
2023-07-21,-0.09235513733778387
2023-07-24,-0.022875153688207223
2023-07-25,-0.1324440596133639
2023-07-26,-0.12548011284622418
2023-07-27,-0.028822217926626092
2023-07-28,0.3047413862054901
2023-07-31,0.47724957094438725
2023-08-01,-0.07736617445742741
2023-08-02,0.0032737891678781134
2023-08-03,-0.6448930499885215
2023-08-04,-0.5397067619485814
2023-08-07,-0.5157700919268048
2023-08-08,-0.7044688583207388
2023-08-09,-0.3409752888862559
2023-08-10,-0.5714310356377135
2023-08-11,0.04930566728477029
2023-08-14,0.17060172780605293
2023-08-15,0.01589539093241471
2023-08-16,-0.029794677980692325
2023-08-17,-0.27789791119340085
2023-08-18,-0.11326908008155762
2023-08-21,-0.23645813982192712
2023-08-22,-0.4574322636047159
2023-08-23,-0.34910155186980657
2023-08-24,-0.12049790402672955
2023-08-25,0.005255672518255039
2023-08-28,-0.12482109158553198
2023-08-29,-0.07475562199325135
2023-08-30,0.06419046844531029
2023-08-31,0.16329982668096893
2023-09-01,-0.19610481106604594
2023-09-05,0.5209900204382683
2023-09-06,0.31597745785091863
