,alpha_ann
2024-05-01,-0.011390430585800276
2024-05-02,0.024493144603525766
2024-05-03,0.017945231344151963
2024-05-06,-0.004441934404649416
2024-05-07,0.012188499654768778
2024-05-08,0.025737686170081823
2024-05-09,0.025263929869773955
2024-05-10,0.02173264937839661
2024-05-13,0.03482126707393165
2024-05-14,0.06257328614529865
2024-05-15,0.0879338197516633
2024-05-16,0.06802108123307582
2024-05-17,0.06740477496888381
2024-05-20,0.08145410746296054
2024-05-21,0.0683476925197499
2024-05-22,0.0882844146847544
2024-05-23,0.09659810707903776
2024-05-24,0.07395834056966853
2024-05-28,0.07076369486472621
2024-05-29,0.09032280147670409
2024-05-30,0.16497280195163852
2024-05-31,0.1298639000490958
2024-06-03,0.1381470130679219
2024-06-04,0.19704870710307176
2024-06-05,0.19474245255409212
2024-06-06,0.1831134381874276
2024-06-07,0.1761986469825111
2024-06-10,0.15179675724954977
2024-06-11,0.17350769562819193
2024-06-12,0.17857809171655956
2024-06-13,0.18056430043899824
2024-06-14,0.1684574643343619
2024-06-17,0.2281591075037426
2024-06-18,0.3033778416779211
2024-06-20,0.3063737118995346
2024-06-21,0.20348589671232653
2024-06-24,0.16241113422109302
2024-06-25,0.1159418694477315
2024-06-26,0.15204201924089034
2024-06-27,0.18483269670701583
2024-06-28,0.11886929468717447
2024-07-01,0.10721815257512303
2024-07-02,0.11753040154852505
2024-07-03,0.09394218269578149
2024-07-05,0.1905003759101755
2024-07-08,0.16448275805514995
2024-07-09,0.14242470882304392
2024-07-10,0.15642835297023622
2024-07-11,0.14024641456812675
2024-07-12,0.13125362820359593
2024-07-15,0.1067324510992158
2024-07-16,0.08542877171539474
2024-07-17,0.05741571256584868
2024-07-18,0.03166886243406639
2024-07-19,0.0799316060971399
2024-07-22,0.12473719789699451
2024-07-23,0.08922233002274457
2024-07-24,0.16153628722152374
2024-07-25,0.14707998551919738
2024-07-26,0.16788808686743137
2024-07-29,0.1699347270196051
2024-07-30,0.14410159294826244
2024-07-31,0.12069826974313648
2024-08-01,0.13479463915580497
2024-08-02,0.1787485959466938
2024-08-05,0.1733703090430337
2024-08-06,0.13519400572855936
2024-08-07,0.1775557224711307
2024-08-08,0.2007818295151203
2024-08-09,0.1609361800455175
2024-08-12,0.19537947112476967
2024-08-13,0.17831430873641885
2024-08-14,0.18951188956810713
2024-08-15,0.12563965427154694
2024-08-16,0.09010131772235128
2024-08-19,0.12075424424352471
2024-08-20,0.09273275287441249
2024-08-21,0.18017367256000588
2024-08-22,0.20981537113577237
2024-08-23,0.15975050696460358
2024-08-26,0.20443292360088164
2024-08-27,0.24795865612058438
2024-08-28,0.2897192605932619
2024-08-29,0.30651166015841264
2024-08-30,0.29399597450267717
2024-09-03,0.3225723552552343
2024-09-04,0.3332407084021808
2024-09-05,0.32799402106818737
2024-09-06,0.3033349911198108
2024-09-09,0.3023608866108233
2024-09-10,0.359577525586371
2024-09-11,0.4065485297629905
2024-09-12,0.3360219850874934
2024-09-13,0.3401014710037106
2024-09-16,0.3069068424568022
2024-09-17,0.3596759171083007
2024-09-18,0.3294325439135992
2024-09-19,0.3215481464093502
2024-09-20,0.32960379963285696
2024-09-23,0.34281693450042755
2024-09-24,0.2983790734108871
2024-09-25,0.30053075311183597
2024-09-26,0.29268645169658003
2024-09-27,0.26297585532111456
2024-09-30,0.2397724836543818
2024-10-01,0.22933703169115427
2024-10-02,0.2202300095450933
2024-10-03,0.20851297212483766
2024-10-04,0.1933934481621428
2024-10-07,0.23112096079494462
2024-10-08,0.2451957187301109
2024-10-09,0.2691507187700561
2024-10-10,0.18765869946063315
2024-10-11,0.17038218017468884
2024-10-14,0.1483051318280046
2024-10-15,0.08185468925246608
2024-10-16,0.2426644942523571
2024-10-17,0.3137135920810123
2024-10-18,0.3357087352688587
2024-10-21,0.33384427367739816
2024-10-22,0.3513965991079948
2024-10-23,0.34725005881315646
2024-10-24,0.36007797463526225
2024-10-25,0.33984959282449023
2024-10-28,0.3272406674639335
2024-10-29,0.31588547122455574
2024-10-30,0.277913164286841
2024-10-31,0.2517201907661188
2024-11-01,0.25286853747069576
2024-11-04,0.2933313324941839
2024-11-05,0.2863577902276135
2024-11-06,0.3009376582108575
2024-11-07,0.32592224504032424
2024-11-08,0.3197156535372227
2024-11-11,0.30908268546159945
2024-11-12,0.2834262247037052
2024-11-13,0.26330833951423716
2024-11-14,0.25983919100598746
2024-11-15,0.27582263739764984
2024-11-18,0.2903063857532437
2024-11-19,0.2644360651834097
2024-11-20,0.2922437837196935
2024-11-21,0.27787016168079665
2024-11-22,0.28318537137952854
2024-11-25,0.25673195489675266
2024-11-26,0.20340379741706005
2024-11-27,0.17924508769881764
2024-11-29,0.1935147708400704
2024-12-02,0.185401328666447
2024-12-03,0.13766825191836532
2024-12-04,0.11361667793445654
2024-12-05,0.23330497790100355
2024-12-06,0.24862394639492952
2024-12-09,0.24977187172205884
2024-12-10,0.2151722499124795
2024-12-11,0.22271481442629892
2024-12-12,0.24669206411605984
2024-12-13,0.19733683546488387
2024-12-16,0.23217404272821818
2024-12-17,0.23452010607202975
2024-12-18,0.15837487153872526
2024-12-19,0.2323884076844595
2024-12-20,0.2855549477921125
2024-12-23,0.30874150635086867
2024-12-24,0.29086648283391864
2024-12-26,0.28703641246775435
2024-12-27,0.3546987483705904
2024-12-30,0.3499432861124923
2024-12-31,0.3412529708271532
2025-01-02,0.3637069892996621
2025-01-03,0.3032853953116601
2025-01-06,0.3257861504459674
2025-01-07,0.3021309425044847
2025-01-08,0.25035179290516985
2025-01-10,0.25551286569279524
2025-01-13,0.2723070242053872
2025-01-14,0.2818742399257591
2025-01-15,0.2692584018677803
2025-01-16,0.25114629165206126
2025-01-17,0.3259867452159914
2025-01-21,0.2989391448990311
2025-01-22,0.28690366137616036
2025-01-23,0.2644833211249165
2025-01-24,0.2347988797618534
2025-01-27,0.31413632614738884
2025-01-28,0.17506907277013325
2025-01-29,0.19395456193559082
2025-01-30,0.21657924375359622
2025-01-31,0.27132208007579867
2025-02-03,0.3057768501771789
2025-02-04,0.3189216542088728
2025-02-05,0.284237667963633
2025-02-06,0.32350448447566876
2025-02-07,0.2798761388696292
2025-02-10,0.2517647107811617
2025-02-11,0.2552906535870292
2025-02-12,0.23217592080697272
2025-02-13,0.24345480158356722
2025-02-14,0.22197148518422866
2025-02-18,0.18207892421957053
2025-02-19,0.1661402164809066
2025-02-20,0.14390560788627624
2025-02-21,0.16141301051855553
2025-02-24,0.164959458794049
2025-02-25,0.1807963443787084
2025-02-26,0.19922522147389962
2025-02-27,0.14330982849060442
2025-02-28,0.13762659101811991
2025-03-03,0.11732930810913064
2025-03-04,0.15065966167032663
2025-03-05,0.12468241879039756
2025-03-06,0.10085625540763742
2025-03-07,0.17047402174858486
2025-03-10,0.1682844023741806
2025-03-11,0.16298305453981315
2025-03-12,0.14763507948607357
2025-03-13,0.09602523973774932
2025-03-14,0.09028733230694314
2025-03-17,0.14192906324275104
2025-03-18,0.1019969321387567
2025-03-19,0.14314094643546335
2025-03-20,0.1155451813462762
2025-03-21,0.1291619741340304
2025-03-24,0.06541394241560525
2025-03-25,0.07196155934642089
2025-03-26,0.06268143097157478
2025-03-27,0.14475647139480666
2025-03-28,0.14823223981663203
2025-03-31,0.1579427551949617
2025-04-01,0.2506575347095107
2025-04-02,0.25705812230551367
2025-04-03,0.2417619843982971
2025-04-04,0.23023933351785458
2025-04-07,0.23637140028830794
2025-04-08,0.20802365319095223
2025-04-09,0.14796744159536526
2025-04-10,0.1158476873194177
2025-04-11,0.143986931269259
2025-04-14,0.12816975560010085
2025-04-15,0.12896162483192564
2025-04-16,0.14936764113738
2025-04-17,0.16621873209016302
2025-04-21,0.047224164570638084
2025-04-22,-0.022315087533950218
2025-04-23,-0.04921521878307983
2025-04-24,-0.042452292037177784
2025-04-25,-0.09686909288564291
2025-04-28,-0.12774071354040195
2025-04-29,-0.11176067866689564
2025-04-30,-0.08376709235279756
2025-05-01,-0.06778515664593299
2025-05-02,-0.09017383276866302
2025-05-05,-0.0761446354379753
2025-05-06,-0.09250904692162298
2025-05-07,-0.10185795469346852
2025-05-08,-0.07484021752134658
2025-05-09,-0.10147694642634103
2025-05-12,-0.16038783694070158
2025-05-13,-0.21755236533233788
2025-05-14,-0.1561290811943773
2025-05-15,-0.13806535487435992
2025-05-16,-0.14295895108456913
2025-05-19,-0.19794341014080977
2025-05-20,-0.18878876326000463
2025-05-21,-0.17206564906760835
2025-05-22,-0.17780815802966493
2025-05-23,-0.1390114935202278
2025-05-27,-0.16653397542198453
2025-05-28,-0.1664970636757972
2025-05-29,-0.17181307490911207
2025-05-30,-0.12328838805598187
2025-06-02,-0.07029585584606429
2025-06-03,-0.08558938641590391
2025-06-04,-0.0457206447238615
2025-06-05,-0.0578809230908396
2025-06-06,-0.053107984045830225
2025-06-09,-0.11237828574667688
2025-06-10,-0.24214858271236736
2025-06-11,-0.2666259594286793
2025-06-12,-0.22288903940100246
2025-06-13,-0.198002302025397
2025-06-16,-0.1732312899231279
2025-06-17,-0.19244722819089735
2025-06-18,-0.16117817759642925
2025-06-20,-0.2037004278414202
2025-06-23,-0.24181208857392097
2025-06-24,-0.2326921814973973
2025-06-25,-0.17926139676031452
2025-06-26,-0.19565023162636538
2025-06-27,-0.17928224516562544
2025-06-30,-0.19716079021374022
2025-07-01,-0.22806777687218058
2025-07-02,-0.27726025165599777
2025-07-03,-0.2722647954969787
2025-07-07,-0.26910613356506236
2025-07-08,-0.26171375033818567
2025-07-09,-0.252206360005736
2025-07-10,-0.24715346562491222
2025-07-11,-0.19112440897001615
2025-07-14,-0.12081565136710783
2025-07-15,-0.16068621496039812
2025-07-16,-0.12501967320742846
2025-07-17,-0.05952696973679577
2025-07-18,-0.056908832055750654
2025-07-21,-0.061556252453599886
2025-07-22,-0.1261488529807557
2025-07-23,-0.1476503818816392
2025-07-24,-0.1126271551609373
2025-07-25,-0.06494372917178029
2025-07-28,-0.024553984050941557
2025-07-29,-0.08321745010760054
2025-07-30,0.06159102295620897
2025-07-31,0.09248242814787827
2025-08-01,0.12361745407377173
2025-08-04,0.030896916936457762
2025-08-05,0.016471730454847226
2025-08-06,-0.02032200243429637
2025-08-07,-0.02965144285207204
2025-08-08,-0.05266723832327901
2025-08-11,-0.061895914349316995
2025-08-12,-0.016111526863531254
2025-08-13,-0.046519548557046264
2025-08-14,-0.040660523582079944
2025-08-15,-0.052959939482117066
2025-08-18,-0.058496939018323785
2025-08-19,-0.018436676208568387
2025-08-20,-0.060838241166463754
2025-08-21,-0.05095854911779568
2025-08-22,-0.055187204842516366
2025-08-25,-0.05470156429584265
2025-08-26,-0.07714607065315153
2025-08-27,-0.09262173983842638
2025-08-28,-0.07804875272909492
2025-08-29,-0.08748241288023358
2025-09-02,-0.09911434671679614
2025-09-03,-0.14161379641527644
2025-09-04,-0.10919316344152402
2025-09-05,-0.14903197219789213
2025-09-08,-0.24195242081974355
2025-09-09,-0.2482002580296383
2025-09-10,-0.22978197449204638
2025-09-11,-0.12009238639271667
2025-09-12,-0.1632244719093581
2025-09-15,-0.1404854455918734
2025-09-16,-0.15050602957369472
2025-09-17,-0.14537274596630978
2025-09-18,-0.20251824160204587
2025-09-19,-0.19712554770983837
2025-09-22,-0.20131287307547024
2025-09-23,-0.14095561566381576
2025-09-24,-0.14931558997516758
2025-09-25,-0.23425891561477777
2025-09-26,-0.2968762607937849
2025-09-29,-0.3177928044816925
2025-09-30,-0.2834940509191462
2025-10-01,-0.2768990043834856
2025-10-02,-0.1778133197431165
2025-10-03,-0.15802362795007033
2025-10-06,-0.07347526937718656
2025-10-07,-0.14496735365473776
2025-10-08,-0.17315394489095318
2025-10-09,-0.1344783212933595
2025-10-10,-0.15005087985151574
2025-10-13,-0.2608561550483085
2025-10-14,-0.2137624272152208
2025-10-15,-0.20201239011466396
2025-10-16,-0.18052424140136358
2025-10-17,-0.11126032864885398
2025-10-20,-0.12445156324501833
2025-10-21,-0.13931537133063973
2025-10-22,-0.14140928429637176
2025-10-23,-0.13402718942002442
2025-10-24,-0.10373562234036401
2025-10-27,-0.04264290117259912
2025-10-28,-0.07943995532841427
2025-10-29,-0.0865655673433248
2025-10-30,-0.06956585985431679
2025-10-31,-0.044333923936963344
2025-11-03,-0.061549798610128575
2025-11-04,-0.025489581144014027
2025-11-05,-0.034771064085132065
2025-11-06,-0.03881684755233694
2025-11-07,-0.012641462676107966
2025-11-10,0.022769067633694802
2025-11-11,0.06609720713827168
2025-11-12,-0.02286011870659757
2025-11-13,-0.016318636025110873
2025-11-14,-0.02128347278679527
2025-11-17,0.025036786251444985
2025-11-18,0.03883997486352193
2025-11-19,-0.021948987028501985
2025-11-20,-0.05847622796659435
2025-11-21,-0.16299997449841924
2025-11-24,-0.18044674135292255
2025-11-25,-0.1683166449714775
2025-11-26,-0.15085051094951193
2025-11-28,-0.16812003969825803
2025-12-01,-0.20314267840107908
2025-12-02,-0.19361534557378693
2025-12-03,-0.217355088686729
2025-12-04,-0.22433958515263322
2025-12-05,-0.24661132229664892
2025-12-08,-0.18399806551799905
2025-12-09,-0.14174654242090406
2025-12-10,-0.11272772842442136
2025-12-11,-0.1362462881117428
2025-12-12,-0.15655421002240408
2025-12-15,-0.17187666360483808
2025-12-16,-0.14153148398031293
2025-12-17,-0.18146451867262067
2025-12-18,-0.18327645742683127
2025-12-19,-0.1760075550065713
2025-12-22,-0.1301373976619741
2025-12-23,-0.1188538194064095
2025-12-24,-0.14608719737093176
2025-12-26,-0.13416292775712407
2025-12-29,-0.13362987770674795
2025-12-30,-0.09688913636710188
2025-12-31,-0.0675742621832915
2026-01-02,-0.061287190579404675
2026-01-05,-0.023041625296704032
2026-01-06,0.0031691558261894605
2026-01-07,0.07242765114826423
2026-01-08,0.07098927386560118
2026-01-09,0.06241715526245103
2026-01-12,0.07974670528655094
2026-01-13,0.0960898956362408
2026-01-14,0.016132229270458234
2026-01-15,-0.05918868265231644
2026-01-16,-0.018741255845046042
2026-01-20,0.05541093320822559
2026-01-21,0.11155294087587704
2026-01-22,0.09371273021999324
2026-01-23,0.048988336666348234
2026-01-26,0.05851746663346242
2026-01-27,0.016209601221720663
2026-01-28,0.06566383190228292
2026-01-29,0.06167823657363648
2026-01-30,0.050232439056120355
2026-02-02,-0.14476665502588001
2026-02-03,-0.07218691887870773
2026-02-04,-0.07473436915520022
2026-02-05,-0.09270721451442865
2026-02-06,-0.023604126825431185
2026-02-09,-0.06626949556686652
2026-02-10,-0.09076597338819803
2026-02-11,-0.11150374708327115
2026-02-12,-0.04225374334865628
2026-02-13,0.020441901044715716
2026-02-17,0.028865063176928697
2026-02-18,0.004445040543327203
2026-02-19,0.03995224680292806
2026-02-20,0.09827780637769694
